ID,Category,AboutProduct,Price,Reviews,Color,ProdTitle,Stars,Size
AM2066,Beauty,"We loaded Vice4 with 20 addictively gorgeous, never-before-seen shades of our iconic Eyeshadow. This limited-edition palette even includes a huge mirror, a double-ended brush and a coordinating bag. And unlike most sequels, Vice4 will keep you hooked and coming back for more.,100 % AUTHENTIC",$93.10 ,1 customer review,,Vice4 Eyeshadow Palette New 2015 Limited Edition,5.0 out of 5 stars,
AM2067,,,$52.78 ,,,Clinique - Chubby Stick Moisturizing Lip Colour Balm - # 05 Chunky Cherry (0.1 oz.) 1 pcs sku# 1900547MA,,
AM2068,Beauty,"Lot of 2 Clinique Chubby Stick Moisturizing Lip Color Balm,Size: .04 oz/1.2g (Travel Size),Shade #05 Chunky Cherry and Shade #07 Super Strawberry",$19.99 ,2 customer reviews,,Lot of 2 Clinique Chubby Stick Moisturizing Lip Colour Balm Travel Size (2 Pcs),3.0 out of 5 stars, 0.3 ounces 
AM2069,Beauty,Lipstick,$23.00 ,3 customer reviews,,Clinique Chubby Stick Moisturizing Lip Colour Balm Bountiful Blush 0.1 oz,4.5 out of 5 stars, 0.8 ounces 
AM2070,,,$23.59 ,,,XY-TEE Women's Crew Neck Tee Veep American Presidential Election DeepHeather,,
AM2071,,,$52.78 ,,,Clinique - Chubby Stick Moisturizing Lip Colour Balm - # 14 Curvy Candy (0.1 oz.) 1 pcs sku# 1900545MA,,
AM2072,Beauty,Lipstick,$24.80 ,4 customer reviews,,Clinique Chubby Stick Moisturizing Lip Colour Balm Curvy Candy 0.1 oz,4.5 out of 5 stars, 0.8 ounces 
AM2073,Beauty,"Loaded with super-nourishing ingredients to help keep lips soft,and smooth! A beauty must-have this season!",$21.49 ,1 customer review,,Clinique Chubby Stick Moisturizing Lip Colour Balm Fuller Fig Lipstick,5.0 out of 5 stars,
AM2074,Beauty,"Brand New in Box Clinique Chubby Stick Moisturizing Lip Colour Balm,shade is #08 Graped-Up,Size is 0.1 oz / 3 g",$21.48 ,2 customer reviews,,"Clinique Chubby Stick Moisturizing Lip Colour Balm, #08 Graped-Up",3.0 out of 5 stars, 0.3 ounces 
AM2075,Beauty,"Brand New in Box Clinique Chubby Stick Moisturizing Lip Colour Balm,shade is #03 Fuller Fig,Size is 0.1 oz / 3 g",$20.40 ,2 customer reviews,,"Clinique Chubby Stick Moisturizing Lip Colour Balm, #03 Fuller Fig",3.5 out of 5 stars, 0.8 ounces 
AM2076,,,$21.79 - $24.29,,,Cool Men's Tees Comic Thomas Calvin And Hobbes Tiger Newspaper Natural,,
AM2077,,,$52.78 ,,,Clinique - Chubby Stick Moisturizing Lip Colour Balm - # 09 Heaping Hazelnut (0.1 oz.) 1 pcs sku# 1900549MA,,
AM2078,Beauty,"Clinique Chubby Stick Moisturizing Lip Colour Balm,Shade: 09 Heaping Hazelnut.,Size: 0.1 oz/3 g, full size.",$23.71 ,24 customer reviews,"# 09 Heaping Hazelnut Lipstick,# 09 Heaping Hazelnut Lipstick,# 09 Heaping Hazelnut Lipstick",Clinique Chubby Stick Moisturizing Lip Colour Balm Heaping Hazelnut 0.1 oz,4.2 out of 5 stars, 0.2 ounces 
AM2079,Beauty,Lipstick,$20.99 ,4 customer reviews,,Clinique Chubby Stick Moisturizing Lip Colour Balm Pudgy Peony 0.1 oz,3.0 out of 5 stars, 1.4 ounces 
AM2080,,,$52.78 ,,,Clinique - Chubby Stick Moisturizing Lip Colour Balm - # 15 Pudgy Peony (0.1 oz.) 1 pcs sku# 1900546MA,,
AM2081,Beauty,"Clinique Chubby Stick Pudgy Peony #15 Moisturizing Lip Colour Balm,chubby stick is full size new no box",$20.59 ,,,Chubby Stick - No. 15 Pudgy Peony 3g/0.10oz,,
AM2082,Beauty,"Chubby Stick Moisturizing Lip Colour Balm Minis in Pudgy Peony, Two Ton Tomato, and Voluptuous Violet.,1.2 g each.,Brand New In the Box.",$29.99 ,,,Clinique Whole Lotta Candy,, 0.8 ounces 
AM2083,,,$52.78 ,,,Clinique - Chubby Stick Moisturizing Lip Colour Balm - # 12 Oversized Orange (0.1 oz.) 1 pcs sku# 1900551MA,,
AM2084,Beauty,Lipstick,$20.98 ,24 customer reviews,"# 12 Oversized Orange Lipstick,# 12 Oversized Orange Lipstick,# 12 Oversized Orange Lipstick",Clinique Chubby Stick Moisturizing Lip Colour Balm Oversized Orange 0.1 oz,4.2 out of 5 stars, 2.1 ounces 
AM2085,Beauty,"Set includes:,Clinique Happy Perfume Mini Purse Spray, 0.24 oz / 7ml,A Different Nail Enamel in Juiced Up, 0.14 oz / 4ml,Chubby Stick Moisturizing Lip Colour Balm in Oversized Orange, 0.04 oz / 1.2g,Cute Bag",$22.00 ,2 customer reviews,,Clinique Happiness in Colour 4 Pcs Gift Set,4.5 out of 5 stars, 13 ounces 
AM2086,Beauty,"Clinique Chubby Stick Moisturizing Lip Colour Balm 13 Might Mimosa: Buy Clinique Lipsticks - Clinique Chubby Stick Moisturizing Lip Colour Balm 13 Might Mimosa,Color: Pink,Item Condition: 100% authentic, new and unused. Clinique Chubby Stick Moisturizing Lip Colour Balm 13 Might Mimosa.,Type: Balm",$20.95 ,9 customer reviews,,Clinique Chubby Stick Moisturizing Lip Colour Balm 13 Might Mimosa,4.6 out of 5 stars, 1.4 ounces 
AM2087,Beauty,"Chubby Stick Moisturizing Lip Color Balm 13 Mighty Mimosa,Chubby Stick Moisturizing Lip Color Balm Trio was launched by the design house of Clinique,It is recommended for casual wear",$37.99 ,24 customer reviews,"# 07 super strawberry,# 07 super strawberry,# 07 super strawberry","Clinique Chubby for Women, 0.1 Ounce",4.2 out of 5 stars, 1.6 ounces 
AM2088,Beauty,Clinique Chubby Stick Moisturizing Lip Colour Balm Mighty Mimosa 0.1 oz,$24.99 ,,,Clinique Chubby Stick Moisturizing Lip Colour Balm Mighty Mimosa 0.1 oz,,
AM2089,Beauty,"Brand New in Box Clinique Chubby Stick Moisturizing Lip Colour Balm,shade is #01 Richer Raisin,Size is 0.1 oz / 3 g",$21.57 ,,,Clinique Clinique Chubby Stick,, 0.3 ounces 
AM2090,Beauty,"Brand:	 ***** CLINIQUE ****,Size:	 **** UNBOXED ****,Shade:	 ****** # 04 MEGA MELON ****,Product Type:	 ***** LIPSTICK *****,Form:	 ** CHUBBY STICK ** MOISTURIZING LIP COLUR BALM **",$7.59 ,26 customer reviews,,Clinique Chubby Stick Moisturizing Lip Colour Balm - Mega Melon 04 Travel Size,4.1 out of 5 stars, 0.8 ounces 
AM2091,Beauty,"Brand new, promotional size w/o box",$18.80 ,15 customer reviews,,Clinique - CHUBBY STICK N04-mega melon 3 gr,3.8 out of 5 stars, 0.8 ounces 
AM2092,Beauty,"Super-nourishing balm is loaded with mango and shea butters, just what dry, delicate lips need to feel comfortably soft and smooth.,Natural-looking lip tints in all, each with a subtle sheen.,Duo Pack (0.04 oz X 2 = 0.08 oz / 2.4 g)",$14.25 ,4 customer reviews,,Clinique Chubby Stick Moisturizing Lip Colour Balm - 04 Mega Melon - Duo Pack (0.04 oz X 2 = 0.08 oz / 2.4 g),4.5 out of 5 stars, 1 ounces 
AM2093,Beauty,CLINIQUE CHUBBY STICK MOISTURIZING LIP COLOUR BALM - MEGA MELON 1.2GMS,$3.50 ,,,CLINIQUE CHUBBY STICK MOISTURIZING LIP COLOUR BALM - MEGA MELON 1.2GMS,, 1.4 ounces 
AM2094,Beauty,,$9.37 ,,,Clinique Chubby Stick Moisturizing Lip Colour Balm 04 Mega Melon 0.04oz/1.2g*2,,
AM2095,Beauty,Clinique Chubby Stick Moisturizing Lip Colour Balm - Mega Melon 04 Travel Size,$2.48 ,2 customer reviews,,Clinique Chubby Stick Moisturizing Lip Colour Balm - Mega Melon 04 Travel Size,4.5 out of 5 stars, 0.3 ounces 
AM2096,Beauty,"Volume: 3.6g / 0.1oz(1.2g X 3pcs),#04 Mega Melon,Potable, travel size,More worthy price than comparizon of retail size",$13.93 ,,,Clinique Chubby Stick Moisturizing Lip Colour Balm #04 Mega Melon 3.6g / 0.1oz(1.2g X 3pcs),,
AM2097,Beauty,"Lot of 2 Clinique Chubby Stick Moisturizing Lip Color Balm,Size: .04 oz/1.2g (Travel Size),Shade #05 Chunky Cherry and Shade #07 Super Strawberry",$19.99 ,2 customer reviews,,Lot of 2 Clinique Chubby Stick Moisturizing Lip Colour Balm Travel Size (2 Pcs),3.0 out of 5 stars, 0.3 ounces 
AM2098,Beauty,"JUST RELEASED! Clinique 7 Pieces Travel Gift Set : Colour Surge Eye Shadow Quad .08 oz / 2g (Totally Neutral Trio, Totally Neutral Trio, Daybreak Super Shimmer, Teddy Bear Quad) + Dramatically Different Moisturizing Lotion 1 oz / 30ml 7 Days Scrub Cream 1 oz / 30ml + Lash Doubling Mascara BLACK + Set Of Gorgeou Clinique Bag(two) Fast Shipping&Email Response,Dr",$39.99 ,7 customer reviews,,CLINIQUE NEW 2011 GIFT SET 7 PIECES DAILY ESSENTIALS: DRAMATICALLY MOISTURIZING LOTION or 7 DAYS SCRUB + COLOUR SURGE EYE SHADOW QUAD +CHUBBY STICK MOISTURIZING LIP COLOUR BALM 04 MEGA MELON + LASH DOUBLING MASCARA BLACK + 7 DAY SCRUB CREAM RINSE OFF+ DESIGNER BAGS(2),4.0 out of 5 stars, 1 pounds 
AM2099,,"100% AUTHENTIC,Size:  travel size",$22.00 ,,,Clinique Chubby Stick Moisturizing Lip Color Balm 04 Mega Melon,,
AM2100,,,$9.98 ,,,Clinique Chubby Stick Moisturizing Lip Colour Balm - Mega Melon 04 Travel Size by Zupishi [Beauty],,
AM2101,Beauty,"Turnaround overnight radiance moisturizer .5 FL. OZ./ 15ml,Dramatically different moisturizing lotion+ 1 FL. OZ./ 30ml,Take the day off makeup remover for lids, lashes & lips 1.7 FL. OZ./ 50ml,Chubby stick moisturizing lip colour balm 04 mega melon,Quickliner for eyes 07 intense ivy, all about shadow duo, High impact mascara with pretty cosmetic bag",$21.48 ,7 customer reviews,,Clinique 8 Pieces Makeup & Skincare Gift Set 2015 Spring,4.9 out of 5 stars, 9.6 ounces 
AM2102,,,$52.78 ,,,Clinique - Chubby Stick Moisturizing Lip Colour Balm - # 04 Mega Melon (0.1 oz.) 1 pcs sku# 1900544MA,,
AM2103,Beauty,"1. Dramatically Different Moisturizing Lotion+. 1FL.OZ/30ml,2. Chubby Stick Moisturizing Lip Colour Balm in Nude (04 mega melon). Net WT. 0.04oz/1.2g,3. Happy Fragrance. Net WT. 0.14FL.OZ/4ml; 4. All About Shadow Quad. Net WT. 0.08oz/2g,5. Moisture Surge Intense Skin Fortifying Hydrator. Net WT. 0.5oz/15ml,6. Lash Doubling Mascara. Net WT. 0.14oz/3.4ml;7. Big Cosmetics Bag; 8. Small Cosmetics Bag",$24.99 ,,,Macys Clinique 8 Pcs GWP Nude,, 2 pounds 
AM2104,,Clinique - CHUBBY STICK N04-mega melon 3 gr,$36.70 ,,,Clinique - CHUBBY STICK N04-mega melon 3 gr,,
AM2105,Beauty,"Travel Set:,1x Rinse-Off Foaming Cleanser 15ml/0.5oz",$60.00 ,,,Clinique Travel Set: Cleanser + Even Better Moisture Cream + Dark Spot Corrector + All About Eyes + Makeup Foundation #64 + Mascara + Chubby Stick #04 7pcs,,
AM2106,Beauty,"Clinique Chubby Stick Moisturizing Lip Colour Balm 07 Super Strawberry: Buy Clinique Lipsticks - Clinique Chubby Stick Moisturizing Lip Colour Balm 07 Super Strawberry,Color: Pink,Item Condition: 100% authentic, new and unused. Clinique Chubby Stick Moisturizing Lip Colour Balm 07 Super Strawberry.,Type: Balm",$19.50 ,17 customer reviews,,Clinique Chubby Stick Lip Balm Super Strawberry,3.6 out of 5 stars, 0.8 ounces 
AM2107,"Health & Personal Care,Health & Personal Care",Clinique 07 SUPER STRAWBERRY Chubby Stick Moisturizing Lip Colour Balm (Travel Size),$6.99 ,"8 customer reviews,8 customer reviews",,Clinique 07 SUPER STRAWBERRY Chubby Stick Moisturizing Lip Colour Balm (Travel Size),"5.0 out of 5 stars,5.0 out of 5 stars"," 0.3 ounces , 0.3 ounces "
AM2108,Beauty,"Chubby Stick Moisturizing Lip Color Balm 13 Mighty Mimosa,Chubby Stick Moisturizing Lip Color Balm Trio was launched by the design house of Clinique,It is recommended for casual wear",$37.99 ,24 customer reviews,"# 07 super strawberry,# 07 super strawberry,# 07 super strawberry","Clinique Chubby for Women, 0.1 Ounce",4.2 out of 5 stars, 1.6 ounces 
AM2109,Beauty,"Lot of 2 Clinique Chubby Stick Moisturizing Lip Color Balm,Size: .04 oz/1.2g (Travel Size),Shade #05 Chunky Cherry and Shade #07 Super Strawberry",$19.99 ,2 customer reviews,,Lot of 2 Clinique Chubby Stick Moisturizing Lip Colour Balm Travel Size (2 Pcs),3.0 out of 5 stars, 0.3 ounces 
AM2110,"Health & Personal Care,Health & Personal Care","Lot of 2 Clinique Chubby Stick Moisturizing Lip Color Balm,Size: .04 oz/1.2g (Travel Size),Shade #01 Curviest Caramel and Shade #06 Roomiest Rose,Guaranteed 100% Authentic!",$19.99 ,"14 customer reviews,14 customer reviews",,Lot of 2 Clinique Chubby Stick Intense Moisturizing Lip Colour Balm Travel Size (2 Pcs),"3.7 out of 5 stars,3.7 out of 5 stars"," 1.6 ounces , 1.6 ounces "
AM2111,Beauty,"Lot of 2 Clinique Chubby Stick Moisturizing Lip Color Balm,Size: .04 oz/1.2g (Travel Size),Shade #05 chunky cherry and Shade #07 super strawberry,unbox",$19.99 ,,,Lot of 2 Clinique Chubby Stick Moisturizing Lip Colour Balm Travel Size (2 Pcs),,
AM2112,,,$52.78 ,,,Clinique - Chubby Stick Moisturizing Lip Colour Balm - # 11 Two Ton Tomato (0.1 oz.) 1 pcs sku# 1900548MA,,
AM2113,Beauty,"New and unboxed.,Chubby stick.",$13.89 ,3 customer reviews,"11Two Ton Tomato,11Two Ton Tomato,11Two Ton Tomato",CLINIQUE Chubby Stick-Two Ton Tomato,4.0 out of 5 stars,
AM2114,Beauty,"Clinique Chubby Stick - No. 11 Two Ton Tomato - 3g/0.10oz,A two-in-one defining pencil stick,Effectively works as liner & lipstick in one,Provides all-over lip color effectively,Greatly offers long-lasting & luscious coverage",$18.40 ,24 customer reviews,"# 11 Two Ton Tomato Lipstick,# 11 Two Ton Tomato Lipstick,# 11 Two Ton Tomato Lipstick",Clinique Chubby Stick Moisturizing Lip Colour Balm 11 Two Ton Tomato,4.2 out of 5 stars, 0.8 ounces 
AM2115,,,$116.14 ,,,Clinique - Chubby Stick Moisturizing Lip Colour Balm Trio (3 x 0.10 oz.) 1 pcs sku# 1900569MA,,
AM2116,Beauty,"Brand New UNBOXED Clinique Chubby Stick Moisturizing Lip Colour Balm,Color is *Whole Lotta Honey*. Size is 0.04 oz / 1.2 g.,It is almost half of the full size product.,Fast Shipping",$8.40 ,2 customer reviews,,Clinique Chubby Stick Whole Lotta Honey *travel size*,5.0 out of 5 stars,
AM2117,Beauty,"Chubby Stick Moisturizing Lip Colour Balm Minis in Pudgy Peony, Two Ton Tomato, and Voluptuous Violet.,1.2 g each.,Brand New In the Box.",$29.99 ,,,Clinique Whole Lotta Candy,, 0.8 ounces 
AM2118,Beauty,"MOISTURIZING LIP COLOUR BALM,Size:	.10 OZ.,Shade:	# 02 WHOLE LOTTA HONEY,COMES BOXED",$20.40 ,,,"Clinique Chubby Stick Moisturizing Lip Colour Balm, #02 Whole Lotta Honey",, 1 pounds 
AM2119,Beauty,"Brand New in Box Clinique Chubby Stick Moisturizing Lip Colour Balm,shade is #02 Whole Lotta Honey,Size is 0.1 oz / 3 g",$25.00 ,7 customer reviews,,Clinique Clinique Chubby Stick,3.2 out of 5 stars, 2.1 ounces 
AM2120,,"Color:  07 Super Strawberry,Brand New  Unused Product,100% AUTHENTIC",$17.25 ,,,Brand New! Clinique Chubby Stick Moisturizing Lip Color Balm 07 Super Strawberry,,
AM2121,,,$52.78 ,,,Clinique - Chubby Stick Moisturizing Lip Colour Balm - # 02 Whole Lotta Honey (0.1 oz.) 1 pcs sku# 1900552MA,,
AM2122,Beauty,"Moisture Surge Intense Skin Fortifying Hydrator,Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30 Shade in Very Light, Light Medium, or Medium Deep,Rinse-Off Foaming Cleanser; Lash Doubling Mascara in Black,All About Shadow Trio in Strawberry Fudge and Morning Java, or in Going Steady and Fairylights,Chubby Stick Baby Tint Moisturizing Lip Colour Balm in Budding Blossom, or in in Flowering Freesia",$26.99 ,20 customer reviews,,Clinique Fall Pretty Choices 7PCs Makeup Skincare Gift Set $70+ Value,4.6 out of 5 stars, 7.2 ounces 
AM2123,Beauty,"Repairwear Laser Focus Wrinkle Correcting Eye Cream (0.17oz / 5ml),Moisture Surge Intense Skin Fortifying Hydrator (0.5oz / 15ml), Liquid Facial Soap Mild (30ml),Chubby Stick Moisturizing Lip Colour Balm in Super Strawberry (0.04 oz / 1.2 g), Soft-Pressed Power Plusher in New Clover (2g),High Impact Mascara in Black (0.14oz / 3.5ml),Beautiful Floral Print Cosmetics Bag",$23.99 ,6 customer reviews,,New 2015 Clinique Skin Care Makeup 7 Pc Gift Set,4.6 out of 5 stars, 3.2 ounces 
AM2124,Beauty,"Clinique Exclusive One of a Kind 8 Pcs Travel Set: Promotional Travel Size.,Repairwear Laser Focus Wrinkle & UV Damaged Corrector.5 oz / 15ml,Rinse Off Foaming Cleanser Mousse 1 oz / 30 ml + Colour Surge Eye Shadow Trio Come with Either Chocolate Chip or Pink Chocolate quat.,Gel Blush .24 oz / 7ml + Chubby Stick Moisturizing Lip Colour Balm 07 Super Strawberry,Mascara 01 Black + Bonus Exclusive Cosmetics Bag Set",$49.88 ,2 customer reviews,,Clinique Forgive and Forget Gift Set,4.5 out of 5 stars,
AM2125,,,$116.14 ,,,Clinique - Chubby Stick Moisturizing Lip Colour Balm Trio (3 x 0.10 oz.) 1 pcs sku# 1900569MA,,
AM2126,Beauty,"•Colour Surge Eye Shadow Quad: chocolate chip(stay matte), stone violet( stay matte), single shade from (pink chocolate quad), single shade frome ( blushing nude trio),•7-day Scrub Cream Rinse-Off Formula 30ml,•Dramatically Different Moisturizing Lotion 30ml,•Lash Doubling Mascara in Black 0.14 fl.oz/3.4ml,Chubby Stick Moisturizing Lip Colour Balm 07 super strawberry",$30.28 ,,,Clinique New! Fall 2011 Gift Set: Dramatically Moisturizing Lotion + 7 DAY Scrub Cream Rinse Off+ Colour Surge EYE Shadow Quad+chubby Stick Moisturizing Lip Colour Balm 07 Super Strawberry+ Lash Doubling Mascara Black + Designer Bags(2),, 8 ounces 
AM2127,,"Give your skin and lips a moisture boost with a limited-edition trio by Clinique.,Set includes: Jumbo-size Moisture Surge Extended Thirst Relief (4.2 oz.): a moisturizer that keeps skin plumped with 24-hour hydration. - Chubby Stick Moisturizing Lip Color Balm in Super Strawberry (0.04 oz.): a super-nourishing lip balm that provides soothing, sheer shine. - Chubby Stick Baby Tint Moisturizing Lip Color in Budding Blossom (0.04 oz.): a formula that gives your lips a whole lot of moisture while its sheer hue blooms on contact, bringing out the natural tone of your lips.",$99.90 ,,,Clinique Colorful Moisture Set,, 8 ounces 
AM2128,Beauty,Clinique Mouth Watering Moisturizer Gift Set,$44.90 ,4 customer reviews,,Clinque Bonus Travel-Sized 7 pcs set: Lip Balm Mascara Lotion Cleanser Mousse Eye Shadow Bag,5.0 out of 5 stars,
AM2129,Beauty,"Super-nourishing balm is loaded with mango and shea butters, just what dry, delicate lips need to feel comfortably soft and smooth.,Natural-looking lip tints in all, each with a subtle sheen.,Duo Pack (0.04 oz X 2 = 0.08 oz / 2.4 g)",$14.75 ,,,Clinique Chubby Stick Moisturizing Lip Colour Balm - 16 Voluptuous Violet - Duo Pack (0.04 oz X 2 = 0.08 oz / 2.4 g),, 1 ounces 
AM2130,Beauty,"Clinique Chubby Stick Moisturizing Lip Colour Balm,Color: 16 Voluptuous Violet,(2) Travel Size Lip Balms in one Pack,Unboxed",$12.99 ,9 customer reviews,,Clinique Chubby Stick Moisturizing Lip Colour Balm 16 Voluptuous Violet 0.04oz/1.2g*2,3.4 out of 5 stars, 0.5 ounces 
AM2131,Beauty,Clinique VOLUPTUOUS VIOLET Chubby Stick Moisturizing Lip Colour Balm (Travel Size),$2.48 ,6 customer reviews,,Clinique VOLUPTUOUS VIOLET Chubby Stick Moisturizing Lip Colour Balm (Travel Size),4.0 out of 5 stars, 0.3 ounces 
AM2132,Beauty,"Clinique Chubby Stick - No. 16 Voluptuous Violet - 3g/0.10oz,A two-in-one defining pencil stick,Effectively works as liner & lipstick in one,Provides all-over lip color effectively,Greatly offers long-lasting & luscious coverage",$14.98 ,3 customer reviews,,Clinique Chubby Stick Moisturizing Lip Colour Balm Voluptuous Violet,5.0 out of 5 stars, 0.8 ounces 
