pairId:INTEGER,walmart.id:TEXT,amazon.id:TEXT
26416,473,6321
26417,399,17104
26418,383,9856
26419,1297,16599
26420,2395,854
26421,802,13027
26422,628,16163
26423,1837,10136
26424,534,4011
26425,679,20734
26426,1391,12791
26427,1582,21817
26428,2242,1481
26429,2373,1470
26430,832,1989
26431,1861,13089
26432,1657,20113
26433,475,3328
26434,1845,15009
26435,1575,2868
26436,209,6711
26437,2082,2826
26438,854,4734
26439,1122,4787
26440,846,21397
26441,1321,20136
26442,1868,19889
26443,2463,12042
26444,1124,20160
26445,2531,821
26446,905,9945
26447,2221,8792
26448,1960,21568
26449,2204,14636
26450,1933,1311
26451,26,2836
26452,1409,5586
26453,1225,8071
26454,587,9709
26455,1061,17837
26456,522,607
26457,601,20349
26458,1839,18007
26459,1167,6431
26460,208,17006
26461,1928,958
26462,2217,16309
26463,202,10599
26464,2494,17562
26465,1250,6923
26466,890,9436
26467,2273,6387
26468,433,12358
26469,113,6693
26470,404,20122
26471,2466,19232
26472,711,8576
26473,285,13334
26474,772,21095
26475,1535,19748
26476,1560,15705
26477,2200,1047
26478,1430,8431
26479,2508,1396
26480,1754,17899
26481,1068,14685
26482,802,20153
26483,1496,806
26484,2221,10751
26485,824,19284
26486,884,13623
26487,710,16177
26488,738,8669
26489,2431,17893
26490,420,21370
26491,677,16434
26492,1210,20374
26493,982,17698
26494,738,21532
26495,1601,17859
26496,690,9713
26497,41,19011
26498,513,4975
26499,923,1592
26500,57,18944
26501,365,7494
26502,1134,17838
26503,132,19083
26504,711,15995
26505,1326,13248
26506,532,8699
26507,2455,6753
26508,2002,21817
26509,2511,1649
26510,20,6990
26511,1258,17837
26512,702,9037
26513,1229,9522
26514,707,15945
26515,548,9333
26516,840,10976
26517,288,3926
26518,1861,13394
26519,2120,12658
26520,2393,10614
26521,340,2738
26522,709,20163
26523,1762,10603
26524,574,17027
26525,782,17549
26526,216,15995
26527,548,7802
26528,105,15777
26529,145,4500
26530,654,17838
26531,278,4803
26532,1298,9881
26533,503,15414
26534,1891,9631
26535,1219,11559
26536,385,8702
26537,1186,5035
26538,1097,13562
26539,820,8100
26540,771,7649
26541,2292,5831
26542,1928,15279
26543,596,7225
26544,1012,7436
26545,711,21953
26546,910,7007
26547,1582,2022
26548,1938,8858
26549,1229,3505
26550,2087,13475
26551,510,5586
26552,1249,16483
26553,456,3391
26554,2206,807
26555,508,14784
26556,1411,20543
26557,377,20774
26558,743,8236
26559,1584,6193
26560,507,7598
26561,2113,20430
26562,1256,22057
26563,2007,661
26564,674,7572
26565,738,8551
26566,815,19781
26567,145,5931
26568,2002,11948
26569,1200,4644
26570,1130,7841
26571,1837,8606
26572,329,13426
26573,249,7656
26574,212,11992
26575,528,13879
26576,562,17204
26577,2146,2829
26578,2148,10565
26579,701,12522
26580,504,4655
26581,926,6489
26582,940,13097
26583,701,804
26584,2306,8408
26585,1956,16512
26586,74,8670
26587,490,9064
26588,1928,2075
26589,1248,17009
26590,782,18341
26591,234,7841
26592,1566,5274
26593,888,10741
26594,2533,17385
26595,2477,1006
26596,557,10237
26597,923,4905
26598,1057,17750
26599,1172,17725
26600,429,1900
26601,30,6525
26602,622,1839
26603,1674,3030
26604,2358,21009
26605,1712,16456
26606,283,8146
26607,1938,11057
26608,637,20485
26609,1928,599
26610,567,7454
26611,1768,7234
26612,1307,17918
26613,2298,3692
26614,1122,3775
26615,2547,4723
26616,2192,9709
26617,175,18495
26618,1703,18206
26619,2044,20167
26620,554,17887
26621,463,6754
26622,1678,261
26623,794,15997
26624,844,2460
26625,1295,14249
26626,1657,1115
26627,1391,19012
26628,526,6210
26629,1455,12226
26630,1210,1610
26631,1207,17057
26632,367,11154
26633,2072,13556
26634,2002,16041
26635,85,3589
26636,1703,16949
26637,731,2820
26638,864,16664
26639,2508,19316
26640,2538,9333
26641,33,10755
26642,398,10442
26643,2192,6152
26644,1828,2872
26645,1258,8791
26646,2536,825
26647,1998,9203
26648,2317,12729
26649,65,8392
26650,930,14479
26651,1191,10708
26652,1022,3945
26653,369,8726
26654,923,3536
26655,2263,2026
26656,1854,10818
26657,401,6691
26658,1744,10074
26659,613,11015
26660,2078,20636
26661,1044,6692
26662,2184,20916
26663,707,18720
26664,1273,19841
26665,1467,5604
26666,2294,2227
26667,626,20125
26668,2372,1561
26669,327,9467
26670,914,11955
26671,234,5329
26672,422,16629
26673,2481,6383
26674,2285,7592
26675,2260,12839
26676,533,2858
26677,1157,6380
26678,1934,21046
26679,913,11255
26680,1133,2814
26681,716,11735
26682,1097,7381
26683,897,4863
26684,2021,21567
26685,794,8209
26686,1980,6674
26687,787,6999
26688,1430,4993
26689,984,6969
26690,685,16833
26691,1045,11044
26692,2432,2826
26693,771,20628
26694,1630,14695
26695,671,19081
26696,597,2502
26697,1946,12920
26698,738,18155
26699,2406,9003
26700,266,3517
26701,2244,6207
26702,756,4611
26703,2053,1591
26704,577,4729
26705,457,14790
26706,1203,10614
26707,32,5396
26708,1700,290
26709,443,17183
26710,1328,769
26711,1539,6086
26712,2193,13116
26713,2072,21998
26714,2034,11655
26715,2362,20429
26716,558,12535
26717,1023,7841
26718,1917,18473
26719,1170,15296
26720,2116,18602
26721,1573,19206
26722,429,11679
26723,1156,10936
26724,548,21821
26725,2158,9578
26726,723,6818
26727,1062,8790
26728,948,12991
26729,223,6640
26730,160,7677
26731,1864,15273
26732,2406,10976
26733,2477,1599
26734,2115,19781
26735,548,10396
26736,595,1353
26737,1960,16609
26738,809,19271
26739,553,10870
26740,10,10847
26741,599,15576
26742,2488,18804
26743,2362,6751
26744,1632,11130
26745,1811,13286
26746,884,10954
26747,1806,7584
26748,1226,5148
26749,2425,14335
26750,1335,4529
26751,79,12589
26752,595,2501
26753,1122,19975
26754,398,6525
26755,151,6410
26756,1130,8364
26757,44,608
26758,2423,12667
26759,662,20476
26760,95,21915
26761,1537,8431
26762,132,11705
26763,1259,10870
26764,1250,11118
26765,2528,5259
26766,1921,18543
26767,1104,833
26768,2439,7700
26769,781,3292
26770,1529,6904
26771,2145,16911
26772,1200,2728
26773,1649,1548
26774,883,11054
26775,1057,7393
26776,2233,5364
26777,2449,5427
26778,627,2827
26779,2217,5937
26780,1771,12921
26781,2057,1041
26782,1730,8857
26783,1597,8075
26784,1258,2822
26785,1259,5667
26786,1107,9802
26787,502,6770
26788,1027,5071
26789,34,20062
26790,742,7531
26791,1837,6079
26792,223,17065
26793,363,5703
26794,2317,2295
26795,608,16964
26796,36,7382
26797,1430,2950
26798,1591,9511
26799,930,21129
26800,1212,20311
26801,398,3276
26802,2124,8841
26803,583,3412
26804,652,807
26805,138,13767
26806,2127,6397
26807,1559,4509
26808,1780,19561
26809,1593,19491
26810,1023,11289
26811,1251,6716
26812,41,6755
26813,930,8594
26814,529,9295
26815,108,20206
26816,2472,18444
26817,1956,18335
26818,2403,18103
26819,26,1903
26820,1339,17929
26821,384,11397
26822,1913,10490
26823,2389,16761
26824,1258,12795
26825,2148,14222
26826,844,491
26827,1455,834
26828,2030,8144
26829,2127,19837
26830,908,9717
26831,2463,4156
26832,1084,12457
26833,1419,6489
26834,2326,7687
26835,2281,14636
26836,703,21934
26837,1313,13695
26838,1854,884
26839,2124,14511
26840,183,12264
26841,824,20124
26842,113,14695
26843,238,19006
26844,1455,10764
26845,677,16520
26846,2482,2210
26847,2415,8387
26848,103,21110
26849,2217,15885
26850,823,8791
26851,858,7360
26852,628,14699
26853,810,44
26854,1133,17204
26855,1702,16376
26856,888,14692
26857,1227,7603
26858,2364,6755
26859,1392,14268
26860,680,14125
26861,913,10485
26862,1246,15620
26863,291,5512
26864,971,11539
26865,1391,10490
26866,1017,18558
26867,2338,5148
26868,1358,13276
26869,151,5326
26870,577,14685
26871,1226,20147
26872,1433,1672
26873,1712,14066
26874,402,20543
26875,2391,17507
26876,1385,1338
26877,547,10219
26878,412,8438
26879,473,3419
26880,1825,21913
26881,1355,2297
26882,2057,13014
26883,1993,20768
26884,689,11697
26885,1405,5326
26886,219,20399
26887,645,11955
26888,1982,19860
26889,1430,6674
26890,546,7625
26891,853,11014
26892,1687,16856
26893,994,1307
26894,897,14743
26895,1176,11313
26896,771,15023
26897,234,13530
26898,381,172
26899,2440,11702
26900,766,20774
26901,1561,3412
26902,2113,16911
26903,1582,11352
26904,2439,6135
26905,529,13563
26906,2242,9734
26907,1345,15650
26908,2549,5159
26909,1696,17899
26910,2168,19348
26911,2298,14691
26912,316,20344
26913,1198,15828
26914,2474,8790
26915,453,18187
26916,2256,1385
26917,469,13734
26918,887,19284
26919,296,13911
26920,1761,14037
26921,1475,14230
26922,627,305
26923,1295,7935
26924,2552,4395
26925,167,14691
26926,2372,16187
26927,74,21023
26928,1556,20430
26929,1864,21508
26930,577,6753
26931,558,10030
26932,1116,10751
26933,2518,5114
26934,2391,10752
26935,743,5068
26936,1632,15383
26937,1219,13036
26938,2176,10490
26939,2375,6980
26940,1289,2014
26941,1706,15319
26942,278,14724
26943,1097,9573
26944,1215,11931
26945,2481,13563
26946,1326,3268
26947,673,4855
26948,17,15182
26949,1380,10152
26950,993,5119
26951,1801,18472
26952,1556,13428
26953,2463,8942
26954,721,21219
26955,1228,4788
26956,1561,13153
26957,491,21397
26958,2178,16351
26959,707,2892
26960,1933,6998
26961,1632,15022
26962,723,2877
26963,2294,874
26964,1967,6583
26965,1466,6890
26966,1514,4895
26967,500,8707
26968,1103,6585
26969,2058,8298
26970,177,15264
26971,1109,20700
26972,1832,8792
26973,1430,6513
26974,630,14401
26975,126,4441
26976,972,13340
26977,486,19845
26978,122,7509
26979,1013,5042
26980,621,12914
26981,1842,2327
26982,1537,15270
26983,1770,18578
26984,1928,14294
26985,684,2868
26986,2124,4527
26987,1654,1645
26988,74,19119
26989,215,11014
26990,455,11567
26991,1522,13415
26992,1213,10401
26993,771,7244
26994,1808,1239
26995,234,15070
26996,2087,15454
26997,1538,21791
26998,2302,3557
26999,1889,8776
27000,132,20720
27001,1210,15447
27002,2078,13563
27003,1629,12321
27004,1809,11104
27005,333,769
27006,297,14130
27007,1026,16991
27008,1622,17331
27009,418,4436
27010,2547,17562
27011,637,6682
27012,1381,20498
27013,364,7132
27014,1219,15269
27015,2011,3692
27016,1706,14608
27017,1248,14196
27018,1533,16963
27019,2135,1206
27020,473,267
27021,680,13686
27022,916,20147
27023,2406,19860
27024,2536,21424
27025,1261,4482
27026,1599,18485
27027,1297,14706
27028,630,13669
27029,2038,11156
27030,1218,15271
27031,1012,21073
27032,1572,2830
27033,1119,13869
27034,2444,19539
27035,1243,13369
27036,349,14725
27037,262,18937
27038,2547,16599
27039,628,3297
27040,2319,1614
27041,1406,14184
27042,894,8192
27043,2260,12818
27044,2447,10306
27045,822,9613
27046,2002,21129
27047,2260,15263
27048,2534,5666
27049,2446,15243
27050,2435,10870
27051,129,10641
27052,629,626
27053,1796,6023
27054,112,1211
27055,1045,4176
27056,349,4811
27057,1649,16372
27058,77,18508
27059,794,13256
27060,2145,12787
27061,2356,17383
27062,57,7579
27063,2405,17883
27064,1828,874
27065,1861,16445
27066,245,14691
27067,1862,6988
27068,1411,7684
27069,533,12919
27070,1130,14627
27071,923,6493
27072,93,14708
27073,38,1658
27074,743,8773
27075,297,1276
27076,2406,9282
27077,1329,18153
27078,1910,20423
27079,945,12816
27080,2124,1798
27081,904,5556
27082,1933,9007
27083,2190,3363
27084,914,12590
27085,2298,806
27086,1242,20227
27087,1578,984
27088,2277,12761
27089,1529,18455
27090,652,2820
27091,2002,14294
27092,1847,15548
27093,412,20079
27094,2206,20430
27095,1760,1905
27096,580,7945
27097,2543,4725
27098,1982,19846
27099,1870,21347
27100,2505,6755
27101,2426,8938
27102,2072,10828
27103,1411,14691
27104,2538,4810
27105,1462,9853
27106,1188,6417
27107,815,3692
27108,80,18822
27109,1134,6750
27110,769,18996
27111,2366,12615
27112,1712,18489
27113,1538,14424
27114,1853,20115
27115,272,5300
27116,935,3170
27117,2306,2945
27118,1190,1005
27119,1864,6772
27120,910,12837
27121,1892,16189
27122,2472,16963
27123,2024,11957
27124,922,20639
27125,2395,19911
27126,572,10565
27127,738,128
27128,1771,20810
27129,383,3597
27130,637,1620
27131,573,5074
27132,510,1856
27133,1493,4731
27134,1991,16359
27135,1806,884
27136,439,20230
27137,2192,8294
27138,2419,6150
27139,2549,7197
27140,2094,21962
27141,1000,15304
27142,158,16502
27143,151,10872
27144,265,9122
27145,2469,7329
27146,1379,14049
27147,533,2384
27148,819,11572
27149,2127,13847
27150,1712,17875
27151,2304,13482
27152,2002,4861
27153,2539,2836
27154,1960,14703
27155,944,20854
27156,2410,5687
27157,1354,8858
27158,2434,16275
27159,2306,20233
27160,91,20069
27161,961,3974
27162,1335,8617
27163,1531,17076
27164,638,3956
27165,57,21478
27166,1801,6275
27167,2057,1035
27168,1578,1005
27169,1934,21139
27170,1662,9373
27171,177,10442
27172,1219,9783
27173,724,20109
27174,295,4759
27175,1294,5968
27176,2338,2951
27177,2342,13095
27178,1577,20565
27179,109,6381
27180,1862,4884
27181,2022,17072
27182,1298,12878
27183,54,12475
27184,1793,20651
27185,1210,13727
27186,966,4714
27187,524,11642
27188,1401,5855
27189,33,6744
27190,1248,14078
27191,1366,5047
27192,1455,17189
27193,1840,19012
27194,2064,12639
27195,711,21551
27196,81,17925
27197,923,7457
27198,1689,9770
27199,145,8486
27200,57,610
27201,2233,15795
27202,607,11294
27203,2518,9907
27204,1572,18508
27205,122,1896
27206,1200,14172
27207,1306,21686
27208,637,15267
27209,1248,479
27210,1713,1020
27211,2221,8789
27212,44,15838
27213,105,2724
27214,108,3404
27215,2005,19521
27216,677,17544
27217,1264,6650
27218,216,15891
27219,1493,16318
27220,1982,13623
27221,308,19206
27222,1258,17507
27223,1579,8709
27224,1023,958
27225,2521,11744
27226,52,17907
27227,85,5269
27228,577,19284
27229,766,2645
27230,241,7827
27231,1561,7749
27232,885,16490
27233,2054,3999
27234,666,4436
27235,456,11467
27236,2547,3692
27237,2344,8836
27238,418,2822
27239,901,13379
27240,701,4723
27241,32,11383
27242,1952,15014
27243,974,6759
27244,967,12159
27245,1977,12094
27246,711,8169
27247,2249,20929
27248,1993,11231
27249,349,11181
27250,1179,14696
27251,1650,6953
27252,1914,21871
27253,2113,769
27254,291,7457
27255,2256,15373
27256,680,12858
27257,702,1719
27258,2237,1673
27259,2423,4600
27260,976,5411
27261,673,8826
27262,192,7208
27263,216,7306
27264,582,18032
27265,1984,8052
27266,1854,21966
27267,1389,13941
27268,2306,13569
27269,823,21567
27270,2260,14473
27271,794,7841
27272,2393,7877
27273,1294,11174
27274,2067,8726
27275,1533,12782
27276,284,21801
27277,418,12795
27278,1179,2822
27279,126,7460
27280,1632,14732
27281,177,12919
27282,2113,17183
27283,2007,10571
27284,472,3108
27285,1363,16336
27286,1361,4688
27287,1039,3040
27288,2373,2110
27289,1149,17375
27290,2011,17562
27291,788,17185
27292,457,18729
27293,1840,18153
27294,548,1345
27295,2305,12481
27296,627,17562
27297,637,15263
27298,577,21694
27299,1535,13889
27300,347,17851
27301,1439,16751
27302,26,1900
27303,343,9327
27304,673,4189
27305,1794,1743
27306,2114,1307
27307,1960,19568
27308,926,8247
27309,1203,8606
27310,2114,6741
27311,1267,14204
27312,2527,15969
27313,2031,9153
27314,404,17562
27315,700,8143
27316,1634,20779
27317,2543,815
27318,1391,21795
27319,245,12788
27320,1297,18445
27321,1918,21039
27322,340,15263
27323,1230,18841
27324,897,8594
27325,671,7802
27326,2002,18074
27327,1361,11040
27328,1980,14741
27329,880,16618
27330,787,14692
27331,2260,1188
27332,2072,1191
27333,1097,12872
27334,1993,21637
27335,1454,17238
27336,738,19836
27337,1662,1731
27338,2042,18466
27339,2390,20996
27340,1023,2945
27341,2034,1174
27342,972,18933
27343,738,2545
27344,948,10449
27345,1296,6297
27346,2084,12802
27347,1213,8406
27348,1419,8811
27349,1270,16799
27350,1533,4436
27351,1718,18360
27352,1982,3730
27353,2477,6954
27354,533,12901
27355,93,10870
27356,485,15449
27357,1328,11014
27358,466,21978
27359,1656,8309
27360,2432,4730
27361,699,16359
27362,961,5039
27363,1771,6584
27364,499,13566
27365,1848,3280
27366,950,7347
27367,2153,513
27368,1993,16451
27369,738,6767
27370,689,2583
27371,220,114
27372,887,12794
27373,2260,16006
27374,132,4572
27375,853,10752
27376,1074,11920
27377,234,2667
27378,710,15007
27379,1179,16318
27380,1609,7260
27381,2302,5251
27382,900,9237
27383,427,6934
27384,593,13182
27385,1828,4785
27386,2302,8382
27387,245,17204
27388,95,16327
27389,702,769
27390,2294,6549
27391,1243,8451
27392,1226,8909
27393,249,193
27394,2175,9289
27395,96,6984
27396,1503,15315
27397,136,15300
27398,2230,19389
27399,1206,8314
27400,1405,13562
27401,284,4842
27402,871,19594
27403,2472,16609
27404,2000,9558
27405,2350,4224
27406,1908,12501
27407,1361,3450
27408,338,14921
27409,1130,7600
27410,2076,911
27411,1894,1164
27412,2139,12783
27413,1911,5524
27414,1674,4811
27415,1271,1692
27416,66,4365
27417,533,13256
27418,2406,9009
27419,192,15412
27420,1297,804
27421,1130,2946
27422,146,628
